transaction_amount,hour_of_day,day_of_week,transaction_count_24h,avg_transaction_amount_30d,deviation_from_avg,unique_recipients_24h,is_new_recipient,is_anomaly
500393.17,18,0,3,42624.54,10.7393,3,0,0
23919.39,23,5,2,49837.03,-0.52,0,0,0
45464.55,21,1,1,217482.25,-0.7909,1,0,0
6712.45,1,2,0,7429.09,-0.0965,5,0,0
43387.24,21,6,6,316933.35,-0.8631,0,0,0
44348.2,17,0,3,386364.27,-0.8852,0,0,0
52608.42,5,2,9,59329.76,-0.1133,1,0,0
410624.11,7,1,2,38899.77,9.5557,1,0,0
28210.87,7,1,3,9538.27,1.9574,2,0,0
37790.77,17,6,5,29769.28,0.2694,1,0,0
400548.24,2,5,3,29442.13,12.6042,2,0,0
261022.6,9,2,6,24571.42,9.6226,0,0,0
26731.18,6,3,8,52718.44,-0.4929,2,0,0
73170.1,0,1,4,60412.73,0.2112,1,0,0
20768.61,3,3,2,27433.04,-0.2429,0,0,0
75508.56,12,4,1,12496.61,5.0419,2,0,0
8598.41,22,2,2,20941.7,-0.5894,1,1,0
557171.25,17,2,2,81726.8,5.8174,0,0,0
398388.14,17,6,5,75113.32,4.3038,0,1,0
91692.75,14,2,3,33603.14,1.7286,1,0,0
34090.3,16,5,2,22385.32,0.5229,2,0,0
4538802.46,21,4,4,117754.47,37.5443,2,0,0
12386.93,14,5,1,178230.72,-0.9305,4,0,0
321954.88,0,6,3,234100.68,0.3753,0,0,0
476377.81,17,4,3,174810.78,1.7251,3,1,0
78164.15,10,6,2,62529.22,0.25,2,0,0
174479.58,11,5,3,120902.9,0.4431,3,1,0
107931.46,23,2,0,158280.27,-0.3181,0,0,0
187985.57,1,6,3,26151.83,6.188,1,0,1
122797.92,10,0,3,64760.74,0.8962,0,0,0
320532.78,4,1,3,122800.92,1.6102,2,0,0
70366.67,18,0,3,17575.51,3.0035,1,0,0
12344.49,15,3,0,60239.97,-0.7951,2,0,0
1207133.22,19,3,2,347177.82,2.477,4,0,0
5131.01,12,4,3,65591.02,-0.9218,1,0,0
74502.67,16,0,4,521460.86,-0.8571,4,0,0
395454.7,3,0,2,177009.45,1.2341,1,0,0
7341.12,22,5,3,4402.99,0.6672,3,0,0
55572.2,16,1,7,58340.29,-0.0474,2,0,0
128857.66,5,2,1,289312.18,-0.5546,1,0,0
159107.93,14,0,1,144246.11,0.103,1,1,0
1950363.6,19,6,3,15068.91,128.4211,3,0,0
46946.08,9,1,2,24626.16,0.9063,1,1,0
31701.26,1,3,2,916576.29,-0.9654,3,1,0
258700.43,11,0,4,25857.87,9.0044,1,0,0
11470.98,21,4,3,100184.6,-0.8855,1,0,0
58320.93,12,5,0,36053.52,0.6176,0,1,0
154421.76,10,2,3,70439.95,1.1922,0,0,0
56799.3,3,0,4,9438.33,5.0174,1,0,1
10880.61,9,4,2,73867.61,-0.8527,0,0,0
32874.48,16,4,3,66216.21,-0.5035,2,0,0
302132.29,11,3,2,27296.01,10.0684,0,0,0
51587.02,20,3,3,10021.26,4.1473,1,0,0
26364.45,20,1,4,29919.75,-0.1188,2,0,0
495894.07,11,0,5,47376.0,9.467,1,0,0
70246.36,17,4,4,459265.23,-0.847,0,0,0
21806.79,14,0,1,16687.7,0.3067,1,0,0
8862.84,4,3,6,30239.14,-0.7069,0,0,0
229168.75,3,1,2,14526.24,14.7752,2,1,0
18123.09,16,6,2,249706.93,-0.9274,2,0,0
22902.26,2,0,3,200456.96,-0.8857,1,0,0
26558.82,18,2,6,50597.13,-0.4751,0,0,0
399790.66,16,0,4,33542.1,10.9187,0,1,0
4123.5,5,4,3,11349.15,-0.6366,1,0,0
24511.06,2,6,4,27892.44,-0.1212,1,0,0
10554.24,5,6,2,69801.65,-0.8488,1,0,0
224354.05,9,6,4,56489.56,2.9715,3,0,0
11012.25,11,6,1,105664.5,-0.8958,3,0,0
4933.55,7,0,1,613223.74,-0.992,3,0,0
194377.19,4,1,3,90420.65,1.1497,2,0,0
43980.06,6,0,4,15848.01,1.775,2,0,0
63077.77,3,5,4,29782.92,1.1179,0,0,0
475263.93,22,3,5,15879.33,28.9279,0,0,0
16497.8,1,6,0,122338.0,-0.8651,1,0,0
12190.94,18,3,5,14707.96,-0.1711,1,0,0
100037.25,21,6,2,164619.77,-0.3923,3,1,0
18755.8,4,1,3,96387.5,-0.8054,2,0,0
48584.47,6,3,1,121442.11,-0.5999,0,0,0
40601.4,0,6,2,44986.39,-0.0975,2,0,0
236836.15,9,1,5,31579.67,6.4994,0,0,1
16373.47,11,6,6,100394.78,-0.8369,0,0,0
53104.65,20,5,4,95680.93,-0.445,1,0,0
179814.3,3,2,5,254602.51,-0.2937,3,0,0
38317.32,14,3,1,193670.7,-0.8021,2,0,0
37471.1,6,1,4,624448.4,-0.94,3,1,0
56721.86,14,6,5,74889.63,-0.2426,0,0,0
283312.04,9,3,3,160239.33,0.7681,0,1,0
2703.7,20,3,2,103442.99,-0.9739,2,0,0
4227.6,13,0,5,112400.58,-0.9624,0,0,0
142832.1,18,5,3,89145.65,0.6022,1,0,0
71628.62,6,0,3,50595.11,0.4157,3,0,0
5749.59,6,0,2,41955.57,-0.8629,1,0,0
120108.28,20,5,1,244666.78,-0.5091,0,1,0
94500.14,19,2,2,31657.09,1.9851,2,0,0
52891.87,23,4,2,104277.92,-0.4928,2,0,0
1494.92,8,4,0,36188.75,-0.9587,1,1,0
84301.89,6,5,6,27281.01,2.0901,1,0,0
33126.91,18,0,5,142367.88,-0.7673,0,1,0
80625.29,19,6,1,78023.01,0.0334,1,0,0
130942.43,12,3,3,83694.59,0.5645,1,1,0
184482.2,6,0,2,114774.77,0.6073,1,1,0
56219.24,10,1,3,30099.94,0.8677,1,0,0
5372.05,8,6,1,172426.1,-0.9688,1,0,0
35394.91,5,5,4,54581.97,-0.3515,0,0,0
145315.8,13,1,2,14714.51,8.8751,3,1,0
629023.17,10,1,7,23454.1,25.8182,0,0,1
28329.32,22,0,6,36379.28,-0.2213,1,0,0
105009.73,23,1,3,57638.55,0.8219,3,0,0
46875.79,7,6,2,93095.76,-0.4965,3,0,0
28248.36,19,2,6,101518.19,-0.7217,3,0,0
68429.35,5,1,0,54800.69,0.2487,3,0,0
23786.87,0,1,2,234497.34,-0.8986,0,1,0
134108.51,0,3,5,81552.78,0.6444,0,0,0
850701.49,5,6,0,57008.88,13.922,2,0,0
60946.24,14,2,6,59358.47,0.0267,3,0,0
390084.23,15,4,3,156346.63,1.495,1,1,0
753169.77,17,1,3,56111.7,12.4225,2,0,0
40733.71,13,5,5,44088.22,-0.0761,1,1,0
29449.75,1,6,4,60221.42,-0.511,0,0,0
8301.3,7,6,1,73481.23,-0.887,4,1,0
1962631.04,5,5,3,12574.91,155.0628,4,0,0
60080.57,10,4,1,55565.78,0.0812,3,0,0
95289.49,21,1,5,18368.99,4.1873,2,0,1
178772.98,21,2,4,83580.08,1.1389,0,0,0
2585.39,16,6,3,45657.14,-0.9434,2,0,0
151360.86,1,5,2,87957.32,0.7208,3,0,0
108448.25,5,4,1,93008.81,0.166,2,0,0
265553.45,14,2,6,73130.67,2.6312,3,0,0
22373.27,18,4,3,46968.02,-0.5236,3,1,0
48777.93,13,4,2,167753.58,-0.7092,1,0,0
30074.33,15,1,2,34931.24,-0.139,1,0,0
79926.21,12,6,6,63380.06,0.2611,2,0,0
18179.93,19,1,5,24545.02,-0.2593,0,0,0
178620.28,21,2,3,359796.13,-0.5036,1,0,0
13993.52,1,4,3,25995.06,-0.4617,3,0,0
620059.78,13,0,3,62234.29,8.9632,0,0,0
21692.09,21,4,1,76646.42,-0.717,3,0,0
8419.73,23,1,4,40833.08,-0.7938,0,0,0
81549.39,6,6,2,44732.55,0.823,1,1,0
27245.04,1,4,0,32650.9,-0.1656,1,0,0
28399.72,23,2,3,442986.08,-0.9359,0,0,0
180525.92,13,1,1,118970.66,0.5174,2,1,0
18967.99,18,5,8,45078.47,-0.5792,2,0,0
57101.17,7,2,4,184790.19,-0.691,1,0,0
15111.54,22,3,3,78096.16,-0.8065,1,0,0
21327.3,5,2,5,14587.29,0.462,0,0,0
46253.14,15,3,2,15850.06,1.918,4,0,0
10593.2,9,1,2,21398.58,-0.5049,1,1,0
101504.0,2,5,1,13186.37,6.6971,0,1,1
13568.41,19,0,2,117533.52,-0.8845,6,0,0
7598.17,21,2,2,9778.1,-0.2229,0,0,0
95140.72,3,4,1,53094.12,0.7919,3,0,0
206339.94,8,1,7,19934.54,9.3504,0,1,0
261195.53,11,0,2,17732.31,13.7291,1,0,0
322246.03,13,2,3,161812.97,0.9915,2,0,0
52448.68,10,2,3,30212.14,0.736,1,0,0
7359.46,22,3,6,105390.37,-0.9302,0,1,0
15058.84,21,6,2,263293.19,-0.9428,0,0,0
130533.16,1,6,4,33436.75,2.9038,1,0,0
228441.71,1,3,2,30042.06,6.6038,1,0,1
12486.16,3,3,4,36734.75,-0.6601,2,1,0
18286.8,10,6,4,67061.89,-0.7273,1,0,0
1199.08,1,5,2,29192.22,-0.9589,0,0,0
29967.3,2,1,2,45024.77,-0.3344,3,1,0
4692245.12,14,2,1,15402.3,303.626,0,0,0
2707.67,6,6,1,151677.26,-0.9821,2,0,0
124566.34,7,1,3,54862.56,1.2705,2,0,0
92296.34,9,0,5,261677.32,-0.6473,1,0,0
46874.41,16,4,1,217176.77,-0.7842,1,0,0
118288.11,7,0,2,178294.74,-0.3366,0,0,0
43154.01,20,5,1,55924.4,-0.2283,0,1,0
10007.37,1,1,3,76933.2,-0.8699,0,0,0
48901.4,15,0,1,1337808.13,-0.9634,0,0,0
68494.97,5,6,1,61890.2,0.1067,3,0,0
498715.63,18,5,4,20138.74,23.7628,2,0,0
168808.46,7,0,2,42369.96,2.9841,0,0,0
73827.54,0,0,2,4971.84,13.8464,3,0,0
114696.68,19,5,2,41437.32,1.7679,1,1,0
158772.25,12,6,3,47680.09,2.3299,1,1,0
307688.35,11,1,5,118274.2,1.6015,1,0,0
474295.08,7,1,6,207893.3,1.2814,2,1,0
477733.64,8,3,3,29852.31,15.0027,4,0,0
258822.6,16,2,3,57782.65,3.4792,0,0,0
188242.0,16,5,2,119576.34,0.5742,1,0,0
10354.95,10,1,1,28056.68,-0.6309,0,0,0
107309.06,7,4,3,76404.07,0.4045,2,0,0
328663.99,22,6,1,29599.85,10.1032,1,0,0
12934.09,14,4,2,72372.66,-0.8213,2,0,0
38662.34,20,2,3,237841.48,-0.8374,1,0,0
23421.14,0,3,1,163895.08,-0.8571,3,0,0
251708.66,19,5,4,188155.84,0.3378,1,1,0
194400.58,12,1,2,152555.15,0.2743,3,0,0
75846.44,9,5,3,53941.37,0.4061,1,0,0
40813.67,13,5,4,40307.28,0.0126,3,0,0
32929.36,10,3,7,38954.0,-0.1547,3,0,0
7679.95,20,0,3,33415.86,-0.7701,1,0,0
47228.76,20,6,1,151464.84,-0.6882,1,0,0
73513.62,21,5,2,11697.88,5.2839,1,1,0
3560.07,17,5,2,97241.86,-0.9634,1,0,0
376712.26,7,2,5,11472.83,31.8324,1,0,0
73276.93,22,2,3,15453.76,3.7414,1,0,0
3884.38,23,4,2,44822.88,-0.9133,1,0,0
473386.85,3,5,2,292802.13,0.6167,0,0,0
8506.07,20,6,2,88711.05,-0.9041,2,0,0
181701.84,13,5,1,36466.88,3.9825,0,0,0
57500.33,20,6,2,32044.6,0.7944,4,0,0
20822.34,22,2,3,46974.67,-0.5567,1,1,0
30135.89,5,5,3,35516.95,-0.1515,2,0,0
50000.17,15,0,7,39582.3,0.2632,1,0,0
101097.74,6,6,3,107764.09,-0.0619,0,0,0
20187.46,2,5,4,55296.29,-0.6349,2,0,0
15414.76,8,2,5,72954.07,-0.7887,3,0,0
126239.17,6,4,3,90834.81,0.3898,3,0,0
12940.15,7,6,1,110781.9,-0.8832,3,0,0
48580.05,18,2,3,75967.25,-0.3605,3,1,0
66474.27,17,2,5,67911.13,-0.0212,2,0,0
18326.57,20,1,3,31474.42,-0.4177,0,0,0
18984.33,16,1,2,2784.23,5.8164,0,0,0
21913.74,10,1,3,52234.9,-0.5805,0,0,0
49220.21,15,3,6,35574.22,0.3836,3,0,0
18390.74,21,5,2,36784.45,-0.5,2,0,0
13323.07,7,5,4,49703.37,-0.7319,0,0,0
7570.85,11,1,2,60925.81,-0.8757,1,0,0
171154.55,21,0,1,50786.72,2.37,0,0,0
15004.19,14,1,4,36332.64,-0.587,0,1,0
18682.69,7,0,1,67230.31,-0.7221,1,0,0
73175.29,8,4,3,170462.96,-0.5707,2,0,0
161804.51,11,3,4,49030.75,2.3,1,0,0
357705.07,18,6,4,13694.51,25.1185,4,0,0
95055.36,6,6,0,75701.72,0.2557,1,0,0
31783.09,15,5,4,21137.01,0.5036,0,0,0
108344.74,12,0,2,9991.18,9.8431,0,0,0
27752.61,12,5,6,85004.87,-0.6735,1,0,0
131749.99,1,6,3,209899.98,-0.3723,1,0,0
392183.97,9,2,5,199383.27,0.967,3,0,0
4301.38,17,4,2,31476.19,-0.8633,0,0,0
44093.46,1,4,4,29436.92,0.4979,1,0,0
21833.01,0,4,2,32310.14,-0.3243,2,0,0
57678.07,10,5,4,113571.8,-0.4921,2,0,0
24960.77,0,3,4,25953.72,-0.0383,1,0,0
1256894.2,5,2,2,80805.37,14.5544,1,0,0
4402.24,20,4,3,126052.67,-0.9651,0,0,0
46630.54,16,5,1,16681.31,1.7953,1,0,0
178685.24,0,3,1,119675.32,0.4931,1,0,0
14221.81,5,3,8,210244.45,-0.9324,1,0,0
139468.15,9,4,0,37793.64,2.6902,0,0,0
70491.92,17,3,0,13539.9,4.2059,1,0,0
146708.6,20,3,6,52046.38,1.8188,2,0,0
562789.69,11,5,4,300220.29,0.8746,0,0,0
17709.26,15,2,6,96915.57,-0.8173,1,0,0
28902.11,13,1,2,84557.71,-0.6582,2,0,0
202504.64,10,4,6,15466.73,12.0921,1,0,0
292137.79,13,6,4,9781.47,28.8635,1,0,0
13468.74,4,6,1,84613.16,-0.8408,0,0,0
1626.25,9,6,3,8754.84,-0.8142,0,0,0
28370.32,0,2,3,12566.5,1.2575,2,0,0
34069.16,6,4,5,47885.89,-0.2885,3,0,0
6916.63,11,2,3,34603.68,-0.8001,1,0,0
429948.05,2,4,2,42628.72,9.0857,4,0,0
13114.28,15,2,7,342901.39,-0.9618,1,0,0
10583.38,14,2,6,31965.54,-0.6689,2,0,0
19509.61,2,1,5,69974.66,-0.7212,1,0,0
1953840.65,23,0,2,117671.4,15.6041,1,0,0
57709.01,21,1,2,8777.32,5.5742,2,0,0
10992.88,22,3,3,173128.81,-0.9365,3,0,0
115540.55,7,4,4,210128.27,-0.4501,1,0,0
802.28,22,2,3,364897.06,-0.9978,0,0,0
11934.32,4,1,4,30411.21,-0.6075,1,0,0
99396.73,23,1,3,72566.02,0.3697,2,0,0
126317.25,16,2,3,106299.85,0.1883,3,0,0
97061.03,1,1,5,12140.35,6.9943,0,0,1
16298.41,6,0,4,32952.03,-0.5054,1,0,0
8295.38,6,4,1,321197.53,-0.9742,2,0,0
306089.31,10,2,3,98323.75,2.1131,4,0,0
69364.9,23,5,2,21079.09,2.2906,1,1,0
142081.25,14,4,5,32785.36,3.3336,2,1,0
66342.94,3,6,7,28246.85,1.3486,2,0,0
61906.68,15,6,0,175912.28,-0.6481,1,1,0
165339.19,21,3,3,24442.86,5.7641,0,0,0
10783.93,18,6,4,149269.11,-0.9277,0,0,0
77344.42,10,4,1,26317.67,1.9388,2,0,0
10318.3,19,1,3,69740.46,-0.852,2,0,0
75720.24,11,3,3,69871.54,0.0837,0,0,0
7040.85,8,2,4,102083.32,-0.931,3,0,0
4383284.42,19,3,1,113469.43,37.6293,1,0,0
94253.58,0,6,6,51973.09,0.8135,0,0,0
56148.65,15,3,5,28728.22,0.9544,1,1,0
778710.43,22,0,3,98367.47,6.9163,1,0,0
54275.41,14,1,2,32789.06,0.6553,1,0,0
21977.57,1,0,5,65097.49,-0.6624,1,0,0
385566.78,22,1,4,314578.07,0.2257,1,0,0
14658.84,21,4,1,8455.74,0.7335,1,0,0
191199.06,12,2,1,86147.49,1.2194,0,1,0
13863.75,15,4,4,67774.05,-0.7954,2,1,0
81530.49,11,3,2,376604.57,-0.7835,3,0,0
10187.8,21,0,0,155902.29,-0.9346,1,0,0
92899.94,23,0,1,92321.14,0.0063,4,1,0
8454.62,21,4,3,67729.08,-0.8752,2,1,0
37437.29,20,5,6,16821.23,1.2255,1,0,0
8569.02,8,0,2,11900.4,-0.2799,1,0,0
6007.73,6,3,3,148036.97,-0.9594,5,1,0
5748.71,15,2,8,78402.7,-0.9267,1,0,0
45757.39,16,3,3,209029.55,-0.7811,4,1,0
9911.88,7,6,6,59420.94,-0.8332,1,0,0
26253.46,5,0,4,18375.48,0.4287,1,0,0
442071.13,21,3,6,108686.49,3.0674,1,0,0
22248.3,14,5,4,100944.52,-0.7796,1,0,0
15998.82,22,5,9,208239.99,-0.9232,2,0,0
121955.47,10,5,5,5667.98,20.5129,4,0,0
134795.72,2,2,1,50405.5,1.6742,1,0,0
26962.38,7,3,2,39796.87,-0.3225,2,0,0
16836.78,21,6,2,12472.74,0.3499,1,0,0
816679.46,15,2,4,199201.25,3.0998,1,1,0
98657.09,7,0,1,297255.34,-0.6681,1,0,0
350707.65,8,4,4,54619.88,5.4208,1,0,0
60553.92,15,6,4,81422.78,-0.2563,1,0,0
27513.03,23,3,3,422654.61,-0.9349,1,0,0
12535.39,14,5,8,295043.12,-0.9575,3,1,0
24940.59,5,0,5,155210.68,-0.8393,1,0,0
170752.7,2,3,4,222487.46,-0.2325,1,0,0
2592.51,16,1,1,18771.14,-0.8618,0,0,0
66209.65,7,4,2,710536.52,-0.9068,0,0,0
89151.68,15,0,1,166416.94,-0.4643,4,0,0
34889.29,23,6,2,60033.58,-0.4188,3,1,0
235578.01,19,2,2,21875.31,9.7687,2,0,0
472490.65,9,5,6,265589.29,0.779,1,1,0
34905.47,5,1,3,113785.27,-0.6932,1,0,0
106228.17,5,0,0,37967.98,1.7978,0,0,0
7326.96,16,6,5,35014.18,-0.7907,2,0,0
124863.29,2,5,2,62741.17,0.9901,0,0,0
18092.39,20,1,2,312197.33,-0.942,0,0,0
9248.25,15,5,2,426388.37,-0.9783,2,0,0
63651.56,19,3,4,36736.51,0.7326,1,0,0
589983.16,9,0,1,94117.61,5.2685,1,0,0
81609.54,19,2,4,15545.14,4.2496,1,0,0
29234.07,0,3,3,246751.96,-0.8815,1,0,0
67645.36,14,6,3,13233.45,4.1114,0,0,0
26266.09,17,6,3,25235.18,0.0409,3,0,0
14280.93,9,5,4,28888.83,-0.5056,1,0,0
19146.34,6,0,3,86272.58,-0.7781,2,0,0
7914.03,22,5,7,40297.36,-0.8036,2,0,0
38526.52,14,5,0,31405.43,0.2267,1,0,0
14144.8,2,2,3,236361.02,-0.9402,5,0,0
89544.78,11,1,2,80088.12,0.1181,1,0,0
269723.43,5,5,1,100025.56,1.6965,1,0,0
29456.08,11,4,2,46425.79,-0.3655,1,0,0
398140.55,11,1,2,205660.8,0.9359,6,0,0
69758.58,11,2,2,58489.48,0.1927,1,0,0
121274.2,12,0,4,64546.45,0.8789,1,0,0
122471.86,12,3,2,65599.74,0.8669,1,0,0
6085.13,10,1,1,58186.93,-0.8954,3,0,0
337865.14,12,4,1,82474.59,3.0966,1,0,0
26937.66,6,6,3,13658.74,0.9721,0,0,0
11459.12,10,2,6,302586.33,-0.9621,1,0,0
96263.64,18,5,4,294248.72,-0.6728,1,0,0
488966.45,14,1,3,96673.1,4.0579,1,0,0
19371.02,5,4,4,7508.87,1.5795,2,0,0
8404.63,15,6,2,48836.39,-0.8279,1,1,0
779734.82,18,5,4,12690.01,60.44,0,0,0
7947.02,4,1,2,54805.66,-0.855,3,1,0
1663351.07,22,2,5,127744.91,12.0208,0,0,0
20758.63,6,2,0,60492.83,-0.6568,1,0,0
413333.99,7,5,2,24167.77,16.102,0,0,0
32662.11,15,4,2,34823.9,-0.0621,1,0,0
8528.36,23,0,1,42851.88,-0.801,2,0,0
105518.86,0,4,3,51317.01,1.0562,2,1,0
52078.91,7,6,3,17641.66,1.9519,2,0,0
19478.6,6,6,2,28346.74,-0.3128,2,0,0
87753.19,2,4,2,56844.58,0.5437,1,0,0
21852.57,10,4,4,34030.9,-0.3579,1,0,0
123391.4,15,4,3,45661.63,1.7023,1,0,0
880306.48,17,6,5,24038.33,35.6195,1,0,0
192783.8,2,6,3,170081.29,0.1335,2,0,0
1178851.92,14,0,6,115138.29,9.2385,0,0,0
62925.17,1,0,1,27247.72,1.3093,1,0,0
369183.64,8,3,2,181697.36,1.0319,2,0,0
11474.01,4,4,2,42206.31,-0.7281,1,0,0
36291.58,10,0,2,60089.41,-0.396,2,0,0
31352.62,9,4,5,20637.89,0.5192,0,0,0
24724.36,17,5,3,172519.03,-0.8567,1,0,0
63591.9,4,3,3,205939.93,-0.6912,2,1,0
156352.86,1,3,4,44212.41,2.5363,1,0,0
19903.73,13,0,4,205429.98,-0.9031,1,1,0
109712.58,3,2,0,86584.86,0.2671,4,0,0
55677.45,14,5,5,27970.87,0.9905,1,0,0
31179.92,20,3,2,46888.16,-0.335,4,0,0
242609.82,7,3,3,13680.88,16.7323,4,0,0
62407.44,8,0,1,151313.16,-0.5876,1,0,0
658263.22,1,0,4,138304.65,3.7595,2,0,1
77058.63,15,6,0,45173.73,0.7058,1,0,0
69085.19,20,4,3,216079.31,-0.6803,1,1,0
44821.75,9,5,2,13818.81,2.2434,1,0,0
156434.47,3,6,2,61918.28,1.5264,5,0,0
183293.41,7,6,5,30656.39,4.9788,3,1,0
10159.27,11,2,5,20859.89,-0.513,1,0,0
120901.83,18,0,2,132440.41,-0.0871,0,0,0
28930.8,4,6,3,198884.44,-0.8545,2,0,0
19151.16,10,6,2,134440.33,-0.8575,0,0,0
11988.28,8,3,1,163153.81,-0.9265,1,0,0
8449.62,22,6,5,106396.81,-0.9206,1,0,0
19293.46,11,2,1,36881.98,-0.4769,2,0,0
44206.17,20,6,2,96350.89,-0.5412,2,0,0
420735.07,15,1,3,105819.25,2.976,1,0,0
96885.21,17,2,5,37706.02,1.5694,0,0,0
20134.47,2,5,2,62338.38,-0.677,0,0,0
38561.5,14,5,1,465403.26,-0.9171,2,0,0
421107.68,9,5,2,43261.65,8.7338,0,0,0
41623.83,6,6,2,9672.31,3.3031,2,0,0
8566.42,7,6,4,145404.62,-0.9411,1,0,0
27127.12,6,5,1,192026.8,-0.8587,2,0,0
141107.2,17,2,2,39029.44,2.6153,1,0,0
440844.82,22,2,3,8052.88,53.7371,2,0,1
192779.8,9,6,2,355341.85,-0.4575,1,1,0
67186.21,18,5,2,47606.78,0.4113,2,0,0
9294.78,6,2,0,221621.06,-0.9581,4,1,0
2801.64,16,1,3,14421.82,-0.8057,2,0,0
298893.33,15,1,3,23776.61,11.5704,2,0,0
72471.45,10,0,1,29923.82,1.4218,0,1,0
65784.86,11,2,4,23722.58,1.773,3,0,0
34611.74,12,3,4,163494.83,-0.7883,1,0,0
629232.36,10,6,2,29605.3,20.2534,3,0,0
16986.6,5,1,1,93081.42,-0.8175,2,0,0
77420.8,12,2,1,15302.15,4.0592,3,1,0
138750.18,9,1,2,455245.36,-0.6952,2,0,0
71613.73,9,3,5,299701.66,-0.761,1,0,0
173180.26,16,4,4,310810.84,-0.4428,1,0,0
24640.67,5,0,4,64874.61,-0.6202,5,0,0
14766.14,8,5,4,45208.55,-0.6734,3,0,0
28047.91,21,4,2,7756.17,2.6159,0,0,0
103909.57,9,6,3,11265.9,8.2226,0,0,0
95328.83,6,0,2,192275.78,-0.5042,2,0,0
3420.23,15,4,4,454717.56,-0.9925,2,0,0
35816.88,21,4,2,64864.52,-0.4478,2,0,0
10878.15,22,1,2,36656.5,-0.7032,0,0,0
111468.27,16,6,6,179702.93,-0.3797,0,0,0
32433.21,19,1,1,123073.1,-0.7365,2,0,0
49299.44,0,1,0,67957.33,-0.2745,2,0,0
21824.8,23,3,4,20362.35,0.0718,1,0,0
130560.94,7,1,3,492341.81,-0.7348,5,0,0
280142.17,2,3,2,53543.85,4.2319,1,1,1
35180.32,9,2,1,32187.38,0.093,1,1,0
278643.16,13,2,1,43017.19,5.4774,2,0,0
430178.34,22,1,0,116016.56,2.7079,2,0,0
251778.18,7,4,1,144223.42,0.7457,1,0,0
12158.2,21,4,4,367052.37,-0.9669,3,0,0
33259.24,14,6,5,8094.73,3.1084,3,0,0
549292.58,8,5,2,61806.86,7.8871,2,0,0
93570.2,7,6,1,133073.72,-0.2969,1,0,0
23247.64,14,2,4,15860.49,0.4657,0,1,0
35457.33,11,2,3,117256.88,-0.6976,1,0,0
9199.16,9,4,0,37767.7,-0.7564,2,0,0
34116.96,2,2,4,37509.1,-0.0904,0,0,0
4207207.55,9,6,2,5766.73,728.4392,3,0,0
50039.94,19,2,3,130542.78,-0.6167,1,0,0
8230.96,2,6,4,11751.48,-0.2996,1,0,0
36821.76,13,6,3,100604.6,-0.634,0,0,0
106015.74,23,0,4,306221.96,-0.6538,2,0,0
15931.13,7,1,3,19708.88,-0.1917,2,0,0
31919.76,13,4,4,78124.49,-0.5914,3,0,0
96336.21,15,3,4,600639.27,-0.8396,0,0,0
29901.46,17,6,3,38124.34,-0.2157,1,0,0
172815.9,13,0,2,40354.1,3.2824,0,0,0
174928.11,0,6,3,999625.76,-0.825,1,0,0
59427.17,20,4,2,29920.09,0.9862,1,0,0
2944.73,5,1,3,8380.57,-0.6485,3,0,0
20242.42,6,0,4,26091.31,-0.2242,1,1,0
459805.03,4,4,5,24484.25,17.7789,3,0,0
11679.72,21,6,6,202438.1,-0.9423,0,0,0
19514.87,23,2,3,37553.85,-0.4803,0,0,0
476349.4,8,1,5,24960.9,18.0831,3,0,0
85192.55,1,4,3,72967.88,0.1675,1,0,0
50961.44,17,4,1,137934.4,-0.6305,4,1,0
237889.16,14,3,2,306072.92,-0.2228,0,1,0
8696.89,10,4,5,32633.18,-0.7335,1,0,0
94540.16,21,2,4,18479.38,4.1158,1,0,0
93585.7,22,6,1,5885.3,14.8991,2,0,0
50141.89,7,4,6,96735.47,-0.4817,0,0,0
94032.02,2,0,2,238572.53,-0.6059,3,0,0
36233.37,16,2,2,17141.75,1.1137,1,0,0
7148.2,5,0,4,163854.27,-0.9564,0,0,0
202285.86,17,0,1,72823.32,1.7777,0,0,0
78910.44,1,5,6,9538.43,7.2721,3,0,0
9468.4,8,0,2,70693.16,-0.8661,0,1,0
197416.28,1,2,3,30116.71,5.5549,0,1,1
886932.55,14,0,5,60833.33,13.5795,1,0,0
244020.34,8,1,3,264171.49,-0.0763,2,0,0
5457.06,7,5,4,12015.75,-0.5458,0,0,0
806996.47,13,5,3,91600.72,7.8099,0,1,0
1276335.55,11,6,4,8353.9,151.765,1,0,0
39363.08,12,3,2,56688.59,-0.3056,5,0,0
6831.46,18,1,3,100756.37,-0.9322,1,0,0
10237.09,15,6,2,180221.55,-0.9432,0,0,0
7659.09,0,3,4,167526.38,-0.9543,1,0,0
18905.78,14,2,4,66837.89,-0.7171,0,0,0
4740.02,22,5,2,24781.93,-0.8087,2,1,0
19826.41,7,1,4,10724.96,0.8485,0,0,0
52064.94,14,2,2,26772.84,0.9447,0,0,0
64562.51,12,0,1,19265.24,2.3511,1,0,0
14105.07,9,4,4,30980.73,-0.5447,1,0,0
300555.89,14,6,2,31637.99,8.4996,1,0,0
279439.58,5,6,2,66729.47,3.1876,1,0,0
88057.21,3,0,4,44226.33,0.991,1,0,0
129628.56,5,1,1,60031.59,1.1593,3,0,0
9518.75,21,1,3,44160.47,-0.7844,2,0,0
42166.59,3,4,2,143759.29,-0.7067,3,0,0
271431.62,3,2,1,60212.02,3.5079,0,0,0
9123.94,16,4,8,113047.41,-0.9193,0,0,0
